['drake']	Legend	pull nigga tell nigga back back good words watch nigga backtrack die know motherfucking legend late city youngest nigga reppin oh god oh god die legend oh god oh god die legend first tour got girl south used work used dance texas clean house everyday strugglin learn lifes way money taught spanish make andale way north packed honda cars ont know fuck em pussy niggas shooting star right wrong write wrongs live long know gonna go got shit mapped strong pull nigga tell nigga back back good words watch nigga backtrack know die motherfucking legend late city youngest nigga reppin oh god oh god die legend oh god oh god die legend one one feel like one feel like owe one 6 god holy one yeah know minute know sentimental know actin different pretend seen much hard let new people change shit set stone live long know gonna go got shit mapped strong pull nigga tell nigga back back good words watch nigga backtrack know die motherfucking legend late city youngest nigga reppin oh god oh god die legend oh god oh god die legend one	
['drake']	A Night Off	drake spending every moment studio would never said would fair alone hope truly know bad want chorus come right set bag took night go ahead turn lights keep heels fittin  explainin want done quiet fine without ya help girl work without second fun finally got moment yaself girl know know know know  oh oh adlibs lloyd waitin long get alone finally got right baby lock door disconnect phone cause wanna make one thing clear want top let ya hair took night girl gonna turn lights keep ya heels fittin  oh oh adlibs chorus come right set ya bag took night go ahead turn lights keep ya heels fittin  oh oh adlibs  explainin want done quiet fine without ya help girl work without second fun finally got moment yaself girl know know know know  oh oh 6 clock morning studio	
['drake']	Club Paradise	verse 1 say yo old girls got somebody new say damn really even rosemary even leanne seely  said fuckin right 1st go nothing personal women slept working though saving new niggas came around waking swear know city anymore might loved thing know  sure sincere crazy emotions forgot year like even give fuck even well nothing think need come home chorus tell leave behind think got read mind think caught right believe remember verse 2 nigga chubbs love street shit wonder feel awkward fashion week shit wonder keep fucking double cheek kiss along ignorant young money miami beach shit couple artists got words never fun say see day ever come never scared never real never run said done always said done told things change nigga named tip deal came told good even feels strange guy know strippers real names rochelle jordanne thick bitches talked 4 grand pile kush become mountain truth bottle wine become fountain youth damn biggest fear losing remember used feel start living muthafuckin fairy tale still trying keep feeling part yea lie ears tell feel dying hear lights get low brightest ideas heard city feel better ever gotta come home chorus tell leave behind think got read mind think caught right believe remember verse 3 mother back years ago like new page beginning wish stopped checking women stand got new girls could use opinion thinks become slave wealth never break promises made would never make names change names gave certain rappers would call say wat doe used brag friends feeling like niggas cutthroat maybe pretend damn bought though believed yea thought achieved yea show love show fucking love thought needed yea clearly wrong along year even feel shit trip amount people brought along trying surrounded real shit need credentials everyone toronto kids promise see tryna live told em bout get finally listen closely shit swear sounded like home chorus tell leave behind think got read mind think caught right believe remember outro bob marley	
['drake']	Replacement Girl	echotrey songz ladies make noise wanna replacement verse 1drake lat show born top raised bottom map girls thick hottest niggas rap lookin goods got trap like trey ooo wee drake took em white snakes trey ooo wee drake metaphore might sound little confusing trey yall really even know yeah yeah drake done come way days inn hotels stayed took lifestyle mediocre good say sittin amazing girls tryin sell whole lobby us  hear em screamin probably blame females females really ignore something obvious really expect strut town two three days shut chilin wit homie trey songz call prince rep two two anyone know get used im far man used  ever really kick game know find impressing whenever introduced good dude take pride need good lovin providing understand worldwide get want wherever residing things mtown uk spain back texas albums fans yo hook exes chorustrey songz one girl know girl show face know star girl trying make ever mistake time limited trying waste  chance gone oooooh man  back basics think made ladies make noise wanna replacement girl verse 2trey songz ya never seen yougin fly lookin someone type done left behind love life tryin find another one tonight baby let seen don matter skirts dresses jeans got work know mean flexing ex know mean chorus verse 3drake check get picked take slip break another story drakes house dripped drapped lean back scoping looking woman wife got right amount loyalty yeah still anticipating us living good life go la va ny sunshine heat stroke fur hoods deep snow breakfast bedroom break bread downstairs basement since jay kelz thing guess boy songz replacement chorus  ay ay ay ay ay ay ay ay ay ay ay ay ay let us go	
['drake']	KMT	drake ness beat yeah okay okay okay b man got gave bro advance yeah love plans even takin chance studio right yard doin ten week long streak dream work sleep okay got lock streets shoutout t three brought know nothin bout life bruddas deep long feet long pockets grease grease penthouse still nothin sweet yeah dust man pen sweep mmmm taller person see meet heard new shit kissin teeth jheeze giggs bringin dirty dirty bringin certy nizzy quick extension ringin thirty got bitches murky swervin lookin curvy already know love breasts lookin perky lookin christmas giftwrapped lookin turkey spend jumped ghost suit lookin churchy fingers itchin twitchin lookin jerky whippin white girl cookin cersei pushin dark shit pushin charcoal big bad gustavo look jokers look arsehole man gettin bread hard dough clap man dominant murder black man government earner could slapped man wanted batman dananadana october firm	
['drake']	9 A.M. In Dallas Freestyle	yeah uh yeah one st thomas flows niggas madonna hoes look like virgins trust go discussin life common goals smart kids smoke weed honor roll look champagne diamonds flow fine dining pour another another glass wine low im crib stackin money ceilin whatever got clearly appealin rappers gettin inferior feelin hope feel soul spiritual healin take look mirrors revealin got got theory brilliant people ask music goin heard pays came makin 2 million 30 days damn guess message sometimes feel spendin money weezy reppin us till get shake hand man blessin us yeah know niggas miss mean lyrics kush got room smellin like teen spirit asked kindly noone would bring feet lose games single leader fly private noone tells bring seat book suite favorite singer meet like tell imma make sure women next one list call night fuck resist one niggas city tryin diss without response really fail exist love see fail feelin shit swear aghh pussy nigga get bread enjoy seat steward forced ass let scary ass lookin pick head noone told disguise ridiculous gettup nose plugs smell set wastin time makin better yeah try tell judge heard stuff chasin cash brother surf club damn nigga always kept hood back would smoke good oakwoods girls fall like coins couch fuckin bitches warned us scared first time everything clicked dont really numbers predict considerin fact one picked write chapter history shit got sick really dont expect get split cause truly shit expect get im nervous kill cause let realist team throwin huddle nigga willie beamin still throwin touchdown passes tore frame glasses hopin someone catch people say oh drake started miss need little specific man yall want best chris tucker impression ducking questions fuck suggestions money gets love affection cars black like cover essence allergic comin second never sneeze nigga ymoe nigga yeeah uh yeah want yall want octobers very young money atf thank later bitch wasssup free weezy bitch wasup june 15th bitch wasup	
['drake']	Hold On We're Going Home (Remix)	intro rick ross shorty got money ever thing need right  make simple new thing ha ha ha ha verse 1 rick ross fuck like addict fuck like mad cool though flew aneisha last week away send pics sheets saw grin cars sneaks wait let keep shit simple fuck radio shit nigga tempo fat boy blue jeans gold watch started bottom rolled top black testerosa zero sixty strip explosive got back dubai emirates live flew 15 never fold threshold like mother sayin never let go hood nigga escrow bad bitch special went home prayed angel appeared dark take away pain war wombs big dog get ball like tip watch dwade got two seats got everything blue beach cartier wings nigga two seats nigga gettin money like new meech knights templar dirty little nigga ten cars whole clique another enron baby girl time get gone heres shoulder lean rozay baby team strong verse 2 drake got eyes everything see want hot love emotion endlessly get left mark want hot love emotion endlessly chorus drake cause good girl know act different around cause good girl know know exactly could hold going home hold going home hard things alone hold going home ohhohh oh ohhhh verse 3 drake got eyes everything see want hot love emotion endlessly get left mark want hot love emotion endlessly chorus drake majid jordan cause good girl know ohh yeah act different around lada dah daaah cause good girl know lada dah know exactly could hold going home going home hold going home going home hard things alone things alone hold going home going home ohhohh oh ohhhh going home interlude 2x majid jordan girl one gave every thing loved think something baby think something baby chorus drake majid jordan cause good girl know act different around cause good girl know know exactly could ohh hold going home going home hold going home going home hard things alone things alone hold going home going home ohhohh oh ohhhh going home	
['drake']	Controlla	popcaan amp drake gyal yuh body good yuh special meh wan mek mi lady officially tickets fi buy den mi willing pay fly yuh distance away right yiy changed buzzed front gate thank god came many days could wait made plans let em fall drake think would lie think would die jodeci cry things want like controlla controlla yeah like controlla controlla yeah okay like get aggressive tell go slower go faster like controlla controlla yeah like controlla controlla yeah i’m never wasting shorty say want girls wanna take money want give nothing want nothing wanna see find lovin wanna see smiling back pree knowing would lie thinking would die jodeci cry things want like controlla controlla yeah like controlla controlla popcaan baby yuh mek mi happy wine yuh sexy body fi papi yuh eyesthem looking an’ turn mi like new bugatti naughty tings mi wan mi woulda love yuh coulda come mek smoke spliff drink den mi release yuh stress ah yorkville avenue sexiness pro mek mi bend inna ya bra ya shoes baby wah mek rude pretty inna clothes mi love yuh nude baby tek nuttin fi move meh yuh bad like action movie say fi rough tonight smoothly mi love unruly drake think would lie thinking would die jodeci cry things want like controlla controlla yeah like controlla controlla popcaan love dweet night mek clap ride bike cock pan di private flight fi mi lace ‘ar like mi bran’ new nike mi say mi want ‘ar life sing mi note pan di cordless mic mi want ‘ar life life mi see say yuh sexiness pro mek mi bend inna ya bra ya shoes baby wah mek rude pretty inna clothes mi love yuh nude baby tek nuttin fi move meh yuh bad like action movie say fi rough tonight smoothly mi love unruly drake think would lie think would die jodeci cry things want like controlla controlla yeah like controlla controlla	
['travis+scott']	Basement Freestyle	intro got nigga easy motherfucker dead stock sixes shit got nigga metro motherfucker verse 1 buy bar buy bar bitches table everywhere floor condoms dresser business never plannin never sober thinkin blew body shots took bitches titties slow pick fuck third speed fourth gear grindin everything mine got everything ever asked gettin far mamas jeep never tinted frozed unfrozed come little closer get ass wall go roll doja tell boyfriend bust ki go ahead fill nose till lookin hoes trophies grab glass go ahead get throwed feelin spill shit crazy goin goin gone hook money table want relations want conversations fuck around change world damn main bitch love mo drinkin fuck limitations done made basement fuck around change weather verse 2 bean bean shit lean dreams stove wanna smoke road might roll let us get throwed houston know name mo city know gang young la flame nothin changed chains diamond rings lost brains ye ye broad day 3rd coast eatin  merlot got shirt kickin dirt bergdorf like doin took path get give damn ruined later got ring ring ring doorbell ding ding ding ding let bitch bitch seen bang bang couch floor mouth cameras dicks pulling bridge baby straight bitch coke since 80s 90s baby young la flame know crazy hook	
['travis+scott']	Through The Late Night	kid cudi sleep day play late night sleep day play late night uh uh uh uh uh uh late night sil vous plaît hate late night late night late night late night late night late night late night late night late night blimps soarin hell get space four mornin get place oh matter got smoke drink runnin space done contemplatin ama take groove case n ndimethyltryptamine lysergic acid diethylamide vibes effervescent delicious n ndimethyltryptamine lysergic acid diethylamide vibes effervescent delicious sleep bed sleepin bed yeah gon play gon play gon day said sleep bed sleepin bed yeah gon play gon play sleep day kid cudi amp travis scott sleep day play late night sleep day play late night uh uh uh uh uh uh late night sil vous plaît hate late night late night late night late night late night late night late night late night late night travis scott day night toss turn keep stressin mind mind seek peace sometimes restrain join rage night come play play balance find balance god said talent sprinkle little season salad relieve heart malice hit palace stroke cactus oh wait play play games like nba throwin checks like nba ring ring shootin shots like nra ahh jammin travis kid cudi new krayzie bone slim bun b ah shawty scene pull scene sip tea hennessy aw save take right aw take never light aw ball night aw sleep good kid cudi sleep day play late night sleep day play late night uh uh uh uh uh uh late night sil vous plaît  hate late night late night late night late night late night late night late night late night late night	
['travis+scott']	Chaz Interlude	toro y moi  repeat 2x existence miss keep want nothing like secret crushes king fix	
['travis+scott']	Huncho Jack	mmmmurda huncho farm huncho got bitch porn smash smash whips foreign skrrt iced arm ice shine cactus jack yeah got plaques plaques yeah hits hits yeah mix huncho farm huncho got bitch porn yeah smash whips foreign skrrt skrrt ice arms ice ice shit go bad like la traffic yeah crushin addy yeah bustin plastic yeah huncho basic basic basic basic fuck basic keep squad upgraded max number one shooter like tracy shoot tonka truck mercedes tonka drivin faded skrrt block invadin block guns updated 5 lookin like noon yeah took right saloon lit put 5 back got room fit chicks got room straight yeah new crib put moon upstairs blowin fumes yeah panic seizures fuck cashin leisure lot targets foes yeah took like stole skrt skrt got old shit moldy ugh money way high knees way fold yeah thinkin golden aie suck voltage alright huncho farm huncho got bitch porn smash smash whips foreign skrrt iced arm ice shine cactus jack yeah got plaques plaques hits hits yeah mix lit huncho farm huncho got bitch porn yeah smash whips foreign skrrt skrrt ice arms ice ice shit go bad like la traffic yeah crushin addy yeah bustin plastic yeah huncho flood ap make hoes wanna take take gun safety safety shoot fuck nigga like kd yeah bow shit brazy brazy made left eye lazy yeah goin lately yeah dock back old navy yeah alright gonna get get trap house look innocent innocent private residence private leavin evidence evidence yeah yeah codeine medicine yeah somethin evident yeah tease hell yeah next tellin yeah closet filled designer designer take knee like niners kaepernick join team divide us join watch money go higher lil help lil guidance run back title get sack move silence bring trophy back place huncho farm huncho got bitch porn smash smash whips foreign skrrt iced arm ice shine cactus jack yeah got plaques plaques yeah alright hits hits yeah mix lit huncho farm huncho got bitch porn yeah smash whips foreign skrrt skrrt ice arms ice ice shit go bad like la traffic yeah crushin addy yeah bustin plastic yeah huncho jack	
['travis+scott']	Too Many Chances	could real two seconds maybe minute oh yeah could real two seconds maybe minute shy could real two seconds first order business gotta fly people way many fakes face see evils drug addictions bad bitches gotta chose see peacoat black slacks rip clothes see amigos laid back cock nino game time gang time time reload handle mine take mine gotta deebo waste minute rap yates master business still menace peep mojo got together bag many looks pocket watchin gotta hit gas look back see clouds niggas doubt say niggad never make look yeah yeah yeah yeah yeah yeah hood times never cared pull outside club club yeah gave many chances gave many chances alcohol dancers gave many gave many chances gave many chances alcohol dancers gave many could real two seconds maybe minute oh yeah could real two seconds maybe minute shy could real two seconds look back see clouds niggas doubt say niggad never make look yeah yeah yeah yeah yeah yeah hood times never cared pull outside club club yeah gave many chances gave many chances alcohol dancers gave many gave many chances gave many chances alcohol dancers gave many gave many chances gave many chances alcohol dancers gave many could real two seconds maybe minute oh yeah could real two seconds maybe minute shy could real two seconds know  shy know know	
['travis+scott']	CAN'T SAY	travis scott say mad smoking hella weed alcohol shawty lick clean way suck keep two hoes bed got em turning would heard got going burn left skrt marks dip gotta watch 12 round town might get killed better watch 12 mind yea high rim mind cop live boy got film gotta watch rocking shit get real drink real fake know feel gotta take long drive hill gang wavy move like navy seals wavy think need lyft chicago baby wanna drill vibes wavy hard kill gotta watch go shit get real don toliver say mad smoking hella weed alcohol shawty lick clean way suck keep two hoes bed got em turning would heard got burned let burn skrt mark dip better watch 12 round town might get killed better watch 12 mind yea high rim mind cop live boy got film must cautious told lil hoes play ballers offense left ol girl callin know hit morning oh yeah yawning met club bitch know shit nothing oh hit cousin mhm discussion sipping lean robitussin oh yea know love beat cuddling bad suffering give fuck hard get lil bitch know started uh huh oh yea get cash layup spend big bag rodeo may ride first time hoes come touch us ama tell truth like usher already know bust slang chop russia ama swang swang swang left pop pop trunk dip dip dip dip ama swang swang swang left pop pop trunk dip travis scott say mad smoking hella weed alcohol shawty lick clean way suck keep two hoes bed got em turning would heard got going burn left skrt marks dip gotta watch 12 round town might get killed mind yeah high real cop live boy got film	
['travis+scott']	First Take	travis scott like saw life without despite lost despite got flaws let love play course let tell mine signs ignored play love like sport yeah first take time late around safe lit go around fuck heresay know look face think winnin race think play yeah put place still place yeah thought yeah also think much know think much know tryna go back war morals yeah kill vibe immortal straight buyin even though afford cause know like saw life without despite lost despite got flaws let love play course let tell mine signs ignored play love like sport yeah love grow less find growth white nose girl come let us find hoes let us fuck think hard know think hard know say nothin nothin cause think hard know yeah know would rather lead follow mano y mano baby cause know know travis scott bryson tiller like saw yeah life without yeah yeah despite lost ayy despite got flaws ayy let love play course ohhh let tell mine signs ignored uh huh play love like sport like sport yeah bryson tiller okay lil mama still heard lil mama go back angliana studying college called brought santa monica believed sponsor got love love gave affection girl lost gave direction went fuckin protection blessings girl wanted blessings think care girl better call best friend got time waste girl got time waste girl cancelled everything get back page finish story would rather ignore mama called check even pick phone yea shit goddamn feelin hollywood got nigga wealth free tonight bet call somebody else tryna tell last real nigga left hit need help love problems money problems might solve em might solve em might solve em might solve em might solve em call could pick phone baby know know home baby baby know know	
['travis+scott']	CAROUSEL	big tuck crackin already know ya boy big tuck freight train tuck astroworld session ya understand dean herr got travis scott yeah yeah parked days inn takin days yeah need vacation need replacement alright bustin lights soon came lit talkin pertainin yeah yeah need therapist ask aging med feel caved demons invadin live paranoid hesitatin bitin bitin kd got way okay like dosing basement got get face frank ocean brand new brand new new place got new world new sky blue black new growth new growth fakes outgrew blue bands blue bands get cash drivethru boy flash flash keep flash minimal bitch cold cold see breath visible travis scott yeah icy cold icy cold yeah mixing water cheeses making money get mould yeah trying like gang better go get vogue yeah put 84s lanes robbed think spokes said spoke put thought small five four home right street alamo frank ocean travis scott open eyes need move slow even though speed got old perc methamphetamines ds like snow soap vamanos speed see step swings rope come reach broke got springs like tote show free tuck shock drown like brown white diamonds class yah copy sound might got two wings patek alright landing went caught two wings lit tryna scrape stage two wings better pray better pray two wings straight frank ocean brand new brand new new place got new world new sky blue black new growth new growth fakes outgrew blue bands blue bands get cash drivethru boy flash flash keep flash minimal bitch cold cold see breath visible	
['travis+scott']	Watch	oshaunesy harley amp lil uzi vert last ride ever gonna ever gonna take astroworld woah woah yeah yeah yeah lil uzi vert look rollie uh look rollie uh small face uh big face uh see room fuck hallway gettin bored money count day yeah thought soft boy learned hard way talkin turned closed case look bullets got duller vanilla white plain jane yeah rolls goin better hundred better took money flooded bezel diamond rock computed setting vvs diamonds pop like kettle popped molly get level rockin ricky raf sweater yeah patek philippe cloudy like heaven met 10 fucked girl 11 fake diamonds rollie reckon diamond tester nigga better check yeah travis scott look rollie uh look rollie uh small face uh big face uh see room fuck hallway yeah gettin bored money count day south side town gettin bald fade yeah pass stuff take lit trust gon leave us laced laced bust bankroll club chase yeah yeah yeah like whoa yeah yeah alright yeah really want soul never go straight angel snow always leave cold ice leave floor slidin pole like whoa yeah yeah yeah put speed yeah cash ivory need skrrt skrrt agree gon skip tees go bare like trees trees stuck heat go dawgs flee way summer goin might start summer league league every young nigga get check get team yeah mans front line mans deen yeah small faces ap beamin yeah yeah travis scott amp lil uzi vert look rollie uh look rollie uh small face uh big face uh see room fuck hallway yeah gettin bored money count day kanye west look rollie look rollie shit rockless shit hockey goalie gon hide man bad like bald nigga still wearin durags ha israeli guards boy please mindful words got mind filled could tell larry david mind behind seinfeld wanna know feel step minefield wanna know pain feels got main pills bet wifey stay close know bezos opioid addiction pharmacys real trap sometimes feel trapped jordan phil jack one year illuminati next year sunken place want change nah nigga run place need someone else make drink understand juice vodka ratio could satisfy real drunk guess never trust bartender drink bitch kylie jenner got bust rollies bust rollies told wanted bust baby	
['travis+scott']	Antidote	open window let antidote poppin pills know hills know hollywood go front door back lowkey night show open window let antidote yeah party sunday fun monday one time spent check weekend oh god might boss shit hit three peat fucked three hoes met week robert horry old hoes oh nigga nono straight want coco cocaina want dinero paper hunting wait front door feds ohnonono let em shhh open window let antidote poppin pills know hills know hollywood go front door back lowkey night show night show night show higher night show ooh night show get lit nigga ooh night show anything happen night show everything happen night show ooh night show anything happen night show ooh night show ooh bitch home night show ooh straight fuckin right ho ooh catch flight night show ooh stun let us get piped though bottles got us right though sippin light though got type though got one night though twice though lit night show ooh night show night show ooh night show night show everything happen night show ooh night show anything happen night show stackin day day young nigga know gotta go get go get nigga hatin stinkin waitin mistaken dyin stayin lord fire think satan callin crazy different occasions kickin cameraman stages cause like snappin angles overboard overimpatient niggas kids ages dealin mo shit complicated like two bitches might related htown got one bun b like number one late night got late show wanna roll got place poppin pills know hills know hollywood go front door back lowkey night show open window let antidote	
['travis+scott']	STARGAZING	rollin rollin rollin got stargazin yeah sippin purp feelin like barre baby lit whenever i’m got goin crazy yah psychedelics got goin crazy alright always high lean yeah yeah girl came save life look sky knees straight nowhere came stay night nighttime woo yah rollin rollin rollin got stargazin roll psychedelics got goin crazy oh niggas femalin excelling yeah intelli tellin propellin top ellen uh choppers kill jealous propane repellent got goin crazy lit tour tell em bought section gang keep callin getting hectic like projected cut plug interjected got goin crazy rollin rollin rollin got stargazin yeah sippin purp feelin like barre baby lit whatever downin got goin crazy yah psychedelics got goin crazy alright always high lean yeah yeah girl came save life girl look sky knees straight nowhere came stay night nighttime woo yah got goin crazy sound rollercoaster ok days got time lay drown thoughts try kind things take past traumatized got thousand kids outside tryna come alive 99 take astroworld relocate told dogs would bring back seal faith car played tourist guide got keys city know rides got new money got new problems got new enemies make top amenities packin toyota like lead mosh pit injuries got em stage divin nose bleeds hit booger sugar til nose bleed bounce shit forever knees talkin bout forever got whole week know baby mama trophy throwing bs feel like bleed keep dick jumpin feel like moby way gold beef feel like kobe yeah right astronomical see picked ways feel responsible tryna say problems improbable keep itching spit i’m diabolical ya feel	
['travis+scott']	Saint	travis scott yeah yeah yeah yeah yeah yeah murda beat nice yeah mama built saint saint yeah yeah countin os thank thank alright yeah lookin os drank aw lit see road blank yeah mama built saint saint yeah yeah countin os thank thank alright yeah lookin os drank aw lit see road blank quavo huncho bought buy lookin mansion bought straight cash came fifteen rooms vault fifteen ocean back top floor loft woo ayy gonna slide today gonna slide slide slide drowning swim ace mob ties lace putting young niggas place mob ties remember back finessed face finesse jansport book bag throwaway gone travis scott yeah mama built saint saint yeah yeah countin os thank thank alright yeah lookin os drank aw lit see road blank nah lit lit yeah yeah four brisk cup tea yeah look behind blinds nobody see yeah collect platinum hits like jewelry yeah quavo might charge fifty thousand sauce sauce drip ace ventura marino play dolphins dolphins splash count deads coffin coffins deads pullin fire arson travis scott lot jelly pj made say 4k yah niggas round runnin juice ran back oj lit rubber bands make em twerk diamonds make em twerk pop pop done lived every sunday like goin church fuck wrong niggas yeah mama built saint saint yeah yeah countin os thank thank alright yeah lookin os drank aw lit see road blank	
['travis+scott']	HOUSTONFORNICATION	might need ventilation little vacation houstonfornication mind redefine new renovations space coupe back space station float around town daily supposed feel safe twelve live adjacent twelve crib built like prison bitches gated yahyeah spendin time gettin faded lit handin e entertainment alright yeah know saddest poppin dangerous pop pop ridin clouds goin vapors phew phew tryna get paper stayin papers easily done easy yeah pop seal like chris make look breezy lit wedding bands fist freezing straight throw bands get kiss leave want peace still lambo mercedes yeah built astroworld playground play baby yuh baby pop singers anyone could yo mama yeah real conversations nigga bill congress yeah straight fest come link perrequest yeah alright send pin drop gps yeah yeah seein flashes oh neck yeah lit livin paranoid watch yo step yeah yeah never freein never let man always forgive forget easily oh cut phone never reach life maze goin phases might need ventilation little vacation houstonfornication mind redefine new renovations space coupe back space station rise east land west gon make shit pop bust check call plays link squad gon make cash yeah nobody press press nobody check chess ah nah real comin neck like gillette gillette cash butterfly effect locked long done got dreads took girl net worked net iced watches game patek set move block took finesse yeah keep droppin bombs probably save breath yeah gone play steel tryna funk flex yeah dogs wheel gon ride death yeah elevator hill never take steps yeah yeah never freein never let man always forgive forget easily oh cut phone never reach life maze goin phases might need ventilation little vacation houstonfornication mind redefine new renovations space coupe back space station rise east land west gon make shit pop bust check call plays link squad gon make cash	
['travis+scott']	Uptown	chorus travis scott riding uptown whoo motherfucking monster whoo one hand wheel one hand dick motherfucking monster whoo riding uptown whoo one hand wheel one hand dick travis scott green light speedin rourth wheel weavin got red eyes swag seizures concerts fillin bleachers ooh girl camo see us tossed little dank little drank la flame might lean point topped fuck around make latinas pop new world order never head shoulders beware monsters preacher told yah la flame 500 degrees uptown magnolia chorus travis scott motherfucking monster whoo motherfucking monster whoo riding uptown motherfucking monster whoo one hand wheel uhh travis scott damn gorgeous tell somethin know dice corner lights low got base sock fuck 50 damn conscious gon get head plate though lemme show yamamoto take little lick mayo 135th spendin pesos tell nigga fergie ferg keep back locked cause got little bit tango real nigga south east feel nigga since nigga get wait take little taste leave numb feelin face pass pint sealed make weak inhale xx know gon die probably keep trill chain links nigga popular demand nigga bitch pearls clams nigga ride dick hands chorus travis scott ridin uptown whoo whoo motherfuckin monster whoo whoo aap ferg young fergestein little frankenstein pockets full benji franklins teacher stay line cannot take break time i’ll take ya shine take bitch hit back  i’ll break spine lady bitch look like shanaynay margiela cold feel like tommy get payday going nuts like payday bitches thinkin i’m crazy fraternity burna heat i’m kappa nigga aka barkin loud like qdogs movin niggas like uhauls pussy niggas rupaul pussies get tight like blue balls outro travis scott ridin uptown motherfuckin monster ridin uptown hand dick	
['travis+scott']	How U Feel	quavo feel feel woo feel feel woo fill cup fill tell feel yeah pill pill pill pill pill pill walk walk wassup pop pop pop movie make film movie film film movie got bills clean clean run machine chine got drink raw drank paints team paints talk nah gon go go pull bank skrt fill backseat woo fill vault vault fill keys hey grip glock grip control block grip flood whole box flood nothin rocks fuck used trap dem knicks trap got ps ps stand two feet woo run police twelve nigga streets ayy know bleed woo gotta pay dues pay em unless pay fees pay em walk place mansion feel outer space yeah international tastes whoa like races yeah click click click bit slick slip gon get dick dick go back choppin brick choppin brick swipin fours swipe squad goals though swipe swipe trap volvos woo buy lambo skrrt skrrt call bros hey call call woes brr whoa whippin dope whip dat way subway cold cut dat way yeah feel feel ooo feel feel ooo fill cup fill tell feel hey pill pill pill pill pill pill walk walk wassup pop pop pop movie make film movie film film seen got bills clean clean run machine machine got drink raw drank paints team team talk naw gon go go travis scott pour one p yeah lean hennessy lit crib trees traphouse bees alright tell feel nike boys real yah helmut lang real yah work bill lit forrest gump ooo yeah run ooo yeah mega trunks yah yeah whining look fine yeah lit speed light yeah power drive yah alright cougar 45 fucked til died lit way outlandish ohoh walk marble granite ohoh see stars planets ohoh diamonds shining give damage ohoh yeah make clap alright feel straight oh real yeah feel feel yeah quavo feel feel ooo feel feel ooo fill cup fill tell feel hey pill pill pill pill pill pill walk walk wassup pop pop pop movie make film movie film film seen got bills clean clean run machine machine got drink raw drank paints team team talk naw gon go go	
['travis+scott']	Nothing But Net	prehook  young thug might use bitch cook might use bitch shooter used rooster aye blat hook  partynextdoor fuck side nigga fuck side play shit grab girl tell bitch quit playin later gon play shit good alright plenty bitches ride goes verse 1  young thug abc cum like children tum come red like narc inhalin kush lungs covered green like fuckin iguana end day mofuckin boss like fuckin honor got travi scott inside spot leanin like mothafucka feed bitches rocks load glocks feinin like mothafucka ass fat teasin like mothafucka booty call nigga greasier mothafucka hey wanna eat little mothafucka icy water fiji mothafucka prehook hook bridge  partynextdoor nothin net nothin net nothin net nothin net verse 2  travi scott last call last call weed alcohol last call slip drawers girl need right get ass stall got time stall niggas got pissed sippin long girl pissin cristal sippin swervin words know crashed pool jaw pops never home left long term back lil nigga sit deal loner turned rock star nigga moon got world palm bout rub pussy dominate come digits let see tempurpedic bend beat skeet delete repeat repeat told hook bridge	
['travis+scott']	Grey	hook travis scott james fauntleroy wake sun goes neighbor says smells loud riding old school thang shotgun old school babe wake sun goes tonights last night town pledge flag grey matter time skies grey sky grey verse 1 around time starvin ramadan mighta robbed blind dad moms yea keep mind fear 2 things broke dying jump ass inside lsd come take ride ac id get ass inside good take one peek might get lost mind yea fuck college shit scholarship let us hypnotize yeah ooh hook verse 2 might last time trip know said shit last time damn never trip like knew threeway freeway trip three hoes sixway gotta finness midway bird wrap birds bengay goddamn pops never gave shit pops raised bitch swung missed swung hit hit ditch raised town looked good outside like serious nigga got dumb years dumb shit locked car pull gun quick killa tatted face leaked conscious stuck cell know feeling nauseous nigga good cold another lost kid mo city soul outro sky grey	
